2023-03-16 14:58:16,777 | INFO  | OMAudit | user=hadoop | ip=172.18.0.13 | op=CREATE_VOLUME {admin=hadoop, owner=hadoop, volume=45744-without-scheme, creationTime=1678978696379, modificationTime=1678978696379, quotaInBytes=109951162777600, quotaInNamespace=100, usedNamespace=0, objectID=-9223372036854775552, updateID=1} | ret=SUCCESS |  
2023-03-16 15:00:49,397 | INFO  | OMAudit | user=hadoop | ip=172.18.0.13 | op=DELETE_KEY {volume=45744-without-scheme, bucket=bb1, key=key1-copy, dataSize=0, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2023-03-16 15:01:20,480 | INFO  | OMAudit | user=hadoop | ip=172.18.0.13 | op=RENAME_KEY {volume=45744-without-scheme, bucket=bb1, dataSize=0, replicationType=NONE, replicationFactor=ZERO, srcKey=key1, dstKey=key2} | ret=SUCCESS |  
2023-03-16 15:01:31,476 | INFO  | OMAudit | user=hadoop | ip=172.18.0.13 | op=DELETE_KEY {volume=45744-without-scheme, bucket=bb1, key=key2, dataSize=0, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2023-03-16 15:01:36,954 | INFO  | OMAudit | user=hadoop | ip=172.18.0.13 | op=SET_QUOTA {volume=45744-without-scheme, quotaInBytes=-1} | ret=SUCCESS |  
2023-03-16 15:01:47,819 | INFO  | OMAudit | user=hadoop | ip=172.18.0.13 | op=SET_QUOTA {volume=45744-without-scheme, quotaInBytes=-1} | ret=SUCCESS |  
2023-03-16 15:01:59,150 | INFO  | OMAudit | user=hadoop | ip=172.18.0.13 | op=UPDATE_BUCKET {volume=45744-without-scheme, bucket=bb1, gdprEnabled=null, isVersionEnabled=null} | ret=SUCCESS |  
2023-03-16 15:02:11,693 | INFO  | OMAudit | user=hadoop | ip=172.18.0.13 | op=UPDATE_BUCKET {volume=45744-without-scheme, bucket=bb1, gdprEnabled=null, isVersionEnabled=null} | ret=SUCCESS |  
2023-03-16 15:02:22,254 | INFO  | OMAudit | user=hadoop | ip=172.18.0.13 | op=DELETE_BUCKET {volume=45744-without-scheme, bucket=bb1} | ret=SUCCESS |  
2023-03-16 15:02:26,486 | INFO  | OMAudit | user=hadoop | ip=172.18.0.13 | op=DELETE_VOLUME {volume=45744-without-scheme} | ret=SUCCESS |  
2023-03-16 15:02:31,376 | INFO  | OMAudit | user=hadoop | ip=172.18.0.13 | op=CREATE_VOLUME {admin=hadoop, owner=hadoop, volume=45744-without-scheme, creationTime=1678978951341, modificationTime=1678978951341, quotaInBytes=-1, quotaInNamespace=-1, usedNamespace=0, objectID=-9223372036854762240, updateID=53} | ret=SUCCESS |  
2023-03-16 15:02:48,040 | INFO  | OMAudit | user=hadoop | ip=172.18.0.13 | op=CREATE_BUCKET {volume=45744-without-scheme, bucket=bb1, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1678978968007, bucketEncryptionKey=null, modificationTime=1678978968007, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-03-16 15:03:04,746 | INFO  | OMAudit | user=hadoop | ip=172.18.0.13 | op=DELETE_BUCKET {volume=45744-without-scheme, bucket=bb1} | ret=SUCCESS |  
2023-03-16 15:03:09,541 | INFO  | OMAudit | user=hadoop | ip=172.18.0.13 | op=DELETE_VOLUME {volume=45744-without-scheme} | ret=SUCCESS |  
2023-03-16 15:03:23,731 | INFO  | OMAudit | user=hadoop | ip=172.18.0.13 | op=CREATE_VOLUME {admin=hadoop, owner=hadoop, volume=09673-source, creationTime=1678979003698, modificationTime=1678979003698, quotaInBytes=-1, quotaInNamespace=-1, usedNamespace=0, objectID=-9223372036854759680, updateID=63} | ret=SUCCESS |  
2023-03-16 15:03:28,529 | INFO  | OMAudit | user=hadoop | ip=172.18.0.13 | op=CREATE_VOLUME {admin=hadoop, owner=hadoop, volume=09673-target, creationTime=1678979008501, modificationTime=1678979008501, quotaInBytes=-1, quotaInNamespace=-1, usedNamespace=0, objectID=-9223372036854759168, updateID=65} | ret=SUCCESS |  
2023-03-16 15:03:33,644 | INFO  | OMAudit | user=hadoop | ip=172.18.0.13 | op=CREATE_BUCKET {volume=09673-target, bucket=dangling-link, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1678979013617, bucketEncryptionKey=null, modificationTime=1678979013617, sourceVolume=09673-source, sourceBucket=no-such-bucket, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-03-16 15:03:43,363 | INFO  | OMAudit | user=hadoop | ip=172.18.0.13 | op=CREATE_BUCKET {volume=09673-target, bucket=link1, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1678979023308, bucketEncryptionKey=null, modificationTime=1678979023308, sourceVolume=09673-source, sourceBucket=bucket1, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-03-16 15:03:48,576 | INFO  | OMAudit | user=hadoop | ip=172.18.0.13 | op=CREATE_BUCKET {volume=09673-source, bucket=bucket1, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1678979028554, bucketEncryptionKey=null, modificationTime=1678979028554, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-03-16 15:03:54,151 | INFO  | OMAudit | user=hadoop | ip=172.18.0.13 | op=ALLOCATE_KEY {volume=09673-target, bucket=link1, key=key1, dataSize=988, replicationType=NONE, replicationFactor=ZERO, sourceVolume=09673-source, sourceBucket=bucket1} | ret=SUCCESS |  
2023-03-16 15:03:57,818 | INFO  | OMAudit | user=hadoop | ip=172.18.0.13 | op=COMMIT_KEY {volume=09673-source, bucket=bucket1, key=key1, dataSize=988, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-03-16 15:04:11,940 | INFO  | OMAudit | user=hadoop | ip=172.18.0.13 | op=ALLOCATE_KEY {volume=09673-source, bucket=bucket1, key=key2, dataSize=17539, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2023-03-16 15:04:15,376 | INFO  | OMAudit | user=hadoop | ip=172.18.0.13 | op=COMMIT_KEY {volume=09673-source, bucket=bucket1, key=key2, dataSize=17539, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-03-16 15:04:41,463 | INFO  | OMAudit | user=hadoop | ip=172.18.0.13 | op=DELETE_KEY {volume=09673-target, bucket=link1, key=key2, dataSize=0, replicationType=NONE, replicationFactor=ZERO, sourceVolume=09673-source, sourceBucket=bucket1} | ret=SUCCESS |  
2023-03-16 15:05:04,482 | INFO  | OMAudit | user=hadoop | ip=172.18.0.13 | op=ADD_ACL {resourceType=bucket, storageType=ozone, volume=09673-target, bucket=link1, key=null, acl=[user:user1:rwxy[ACCESS]]} | ret=SUCCESS |  
2023-03-16 15:05:21,322 | INFO  | OMAudit | user=hadoop | ip=172.18.0.13 | op=ADD_ACL {resourceType=bucket, storageType=ozone, volume=09673-source, bucket=bucket1, key=null, acl=[group:group2:r[ACCESS]]} | ret=SUCCESS |  
2023-03-16 15:05:38,133 | INFO  | OMAudit | user=hadoop | ip=172.18.0.13 | op=CREATE_BUCKET {volume=09673-target, bucket=link2, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1678979138098, bucketEncryptionKey=null, modificationTime=1678979138098, sourceVolume=09673-source, sourceBucket=bucket2, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-03-16 15:05:44,074 | ERROR | OMAudit | user=hadoop | ip=172.18.0.13 | op=CREATE_BUCKET {volume=09673-target, bucket=link2, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1678979144013, bucketEncryptionKey=null, modificationTime=1678979144013, usedBytes=0, usedNamespace=0} | ret=FAILURE | BUCKET_ALREADY_EXISTS org.apache.hadoop.ozone.om.exceptions.OMException: Bucket already exist
	at org.apache.hadoop.ozone.om.request.bucket.OMBucketCreateRequest.validateAndUpdateCache(OMBucketCreateRequest.java:207)
	at org.apache.hadoop.ozone.protocolPB.OzoneManagerRequestHandler.handleWriteRequest(OzoneManagerRequestHandler.java:337) 
2023-03-16 15:05:48,821 | INFO  | OMAudit | user=hadoop | ip=172.18.0.13 | op=CREATE_BUCKET {volume=09673-target, bucket=bucket3, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1678979148800, bucketEncryptionKey=null, modificationTime=1678979148800, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-03-16 15:05:54,213 | ERROR | OMAudit | user=hadoop | ip=172.18.0.13 | op=CREATE_BUCKET {volume=09673-target, bucket=bucket3, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1678979154177, bucketEncryptionKey=null, modificationTime=1678979154177, sourceVolume=09673-source, sourceBucket=bucket1, usedBytes=0, usedNamespace=0} | ret=FAILURE | BUCKET_ALREADY_EXISTS org.apache.hadoop.ozone.om.exceptions.OMException: Bucket already exist
	at org.apache.hadoop.ozone.om.request.bucket.OMBucketCreateRequest.validateAndUpdateCache(OMBucketCreateRequest.java:207)
	at org.apache.hadoop.ozone.protocolPB.OzoneManagerRequestHandler.handleWriteRequest(OzoneManagerRequestHandler.java:337) 
2023-03-16 15:05:59,563 | INFO  | OMAudit | user=hadoop | ip=172.18.0.13 | op=CREATE_BUCKET {volume=09673-target, bucket=loop2, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1678979159537, bucketEncryptionKey=null, modificationTime=1678979159537, sourceVolume=09673-target, sourceBucket=loop1, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-03-16 15:06:05,144 | INFO  | OMAudit | user=hadoop | ip=172.18.0.13 | op=CREATE_BUCKET {volume=09673-target, bucket=loop3, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1678979165114, bucketEncryptionKey=null, modificationTime=1678979165114, sourceVolume=09673-target, sourceBucket=loop2, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-03-16 15:06:10,534 | INFO  | OMAudit | user=hadoop | ip=172.18.0.13 | op=CREATE_BUCKET {volume=09673-target, bucket=loop1, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1678979170501, bucketEncryptionKey=null, modificationTime=1678979170501, sourceVolume=09673-target, sourceBucket=loop3, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-03-16 15:06:19,988 | INFO  | OMAudit | user=hadoop | ip=172.18.0.13 | op=DELETE_BUCKET {volume=09673-target, bucket=loop1} | ret=SUCCESS |  
2023-03-16 15:06:25,030 | INFO  | OMAudit | user=hadoop | ip=172.18.0.13 | op=DELETE_BUCKET {volume=09673-target, bucket=loop2} | ret=SUCCESS |  
2023-03-16 15:06:30,135 | INFO  | OMAudit | user=hadoop | ip=172.18.0.13 | op=DELETE_BUCKET {volume=09673-target, bucket=loop3} | ret=SUCCESS |  
2023-03-16 15:06:35,579 | INFO  | OMAudit | user=hadoop | ip=172.18.0.13 | op=CREATE_BUCKET {volume=09673-target, bucket=link3, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1678979195557, bucketEncryptionKey=null, modificationTime=1678979195557, sourceVolume=09673-source, sourceBucket=bucket1, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-03-16 15:06:40,859 | INFO  | OMAudit | user=hadoop | ip=172.18.0.13 | op=ALLOCATE_KEY {volume=09673-target, bucket=link3, key=key3, dataSize=482, replicationType=NONE, replicationFactor=ZERO, sourceVolume=09673-source, sourceBucket=bucket1} | ret=SUCCESS |  
2023-03-16 15:06:44,306 | INFO  | OMAudit | user=hadoop | ip=172.18.0.13 | op=COMMIT_KEY {volume=09673-source, bucket=bucket1, key=key3, dataSize=482, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-03-16 15:06:58,277 | INFO  | OMAudit | user=hadoop | ip=172.18.0.13 | op=DELETE_BUCKET {volume=09673-target, bucket=link1} | ret=SUCCESS |  
2023-03-16 15:07:14,623 | INFO  | OMAudit | user=hadoop | ip=172.18.0.13 | op=CREATE_BUCKET {volume=09673-target, bucket=link4, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1678979234600, bucketEncryptionKey=null, modificationTime=1678979234600, sourceVolume=09673-source, sourceBucket=bucket1, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-03-16 15:07:19,556 | ERROR | OMAudit | user=hadoop | ip=172.18.0.13 | op=UPDATE_BUCKET {volume=09673-target, bucket=link4, gdprEnabled=null, isVersionEnabled=null} | ret=FAILURE | NOT_SUPPORTED_OPERATION org.apache.hadoop.ozone.om.exceptions.OMException: Cannot set property on link
	at org.apache.hadoop.ozone.om.request.bucket.OMBucketSetPropertyRequest.validateAndUpdateCache(OMBucketSetPropertyRequest.java:147)
	at org.apache.hadoop.ozone.protocolPB.OzoneManagerRequestHandler.handleWriteRequest(OzoneManagerRequestHandler.java:337) 
2023-03-16 15:07:41,764 | INFO  | OMAudit | user=dlfknslnfslf | ip=172.18.0.9 | op=CREATE_BUCKET {volume=s3v, bucket=bucket-ozone-test-8481290398, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:dlfknslnfslf:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1678979261721, bucketEncryptionKey=null, modificationTime=1678979261721, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-03-16 15:07:46,625 | INFO  | OMAudit | user=dlfknslnfslf | ip=172.18.0.9 | op=CREATE_BUCKET {volume=s3v, bucket=bucket-ozone-test-4267627601, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:dlfknslnfslf:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1678979266602, bucketEncryptionKey=null, modificationTime=1678979266602, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-03-16 15:07:47,702 | INFO  | OMAudit | user=dlfknslnfslf | ip=172.18.0.9 | op=ALLOCATE_KEY {volume=s3v, bucket=bucket-ozone-test-4267627601, key=testfile, dataSize=29, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-03-16 15:07:49,642 | INFO  | OMAudit | user=dlfknslnfslf | ip=172.18.0.9 | op=COMMIT_KEY {volume=s3v, bucket=bucket-ozone-test-4267627601, key=testfile, dataSize=29, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-03-16 15:07:50,833 | INFO  | OMAudit | user=dlfknslnfslf | ip=172.18.0.9 | op=ALLOCATE_KEY {volume=s3v, bucket=bucket-ozone-test-4267627601, key=dir1/dir2/file, dataSize=29, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-03-16 15:07:51,034 | INFO  | OMAudit | user=dlfknslnfslf | ip=172.18.0.9 | op=COMMIT_KEY {volume=s3v, bucket=bucket-ozone-test-4267627601, key=dir1/dir2/file, dataSize=29, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-03-16 15:07:55,848 | INFO  | OMAudit | user=dlfknslnfslf | ip=172.18.0.9 | op=ALLOCATE_KEY {volume=s3v, bucket=bucket-ozone-test-4267627601, key=specialchars/a+b, dataSize=29, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-03-16 15:07:55,990 | INFO  | OMAudit | user=dlfknslnfslf | ip=172.18.0.9 | op=COMMIT_KEY {volume=s3v, bucket=bucket-ozone-test-4267627601, key=specialchars/a+b, dataSize=29, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-03-16 15:08:01,834 | INFO  | OMAudit | user=dlfknslnfslf | ip=172.18.0.9 | op=CREATE_BUCKET {volume=s3v, bucket=bucket-ozone-test-3460883974, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:dlfknslnfslf:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1678979281816, bucketEncryptionKey=null, modificationTime=1678979281816, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-03-16 15:08:02,727 | INFO  | OMAudit | user=dlfknslnfslf | ip=172.18.0.9 | op=CREATE_BUCKET {volume=s3v, bucket=ozone-test-wtaruxkbib, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:dlfknslnfslf:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1678979282709, bucketEncryptionKey=null, modificationTime=1678979282709, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-03-16 15:08:02,812 | INFO  | OMAudit | user=dlfknslnfslf | ip=172.18.0.9 | op=ALLOCATE_KEY {volume=s3v, bucket=bucket-ozone-test-3460883974, key=README3.md, dataSize=3879, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-03-16 15:08:02,945 | INFO  | OMAudit | user=dlfknslnfslf | ip=172.18.0.9 | op=COMMIT_KEY {volume=s3v, bucket=bucket-ozone-test-3460883974, key=README3.md, dataSize=3879, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-03-16 15:08:03,062 | INFO  | OMAudit | user=dlfknslnfslf | ip=172.18.0.9 | op=ALLOCATE_KEY {volume=s3v, bucket=bucket-ozone-test-3460883974, key=README4.md, dataSize=3879, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-03-16 15:08:03,159 | INFO  | OMAudit | user=dlfknslnfslf | ip=172.18.0.9 | op=COMMIT_KEY {volume=s3v, bucket=bucket-ozone-test-3460883974, key=README4.md, dataSize=3879, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-03-16 15:08:03,247 | INFO  | OMAudit | user=dlfknslnfslf | ip=172.18.0.9 | op=ALLOCATE_KEY {volume=s3v, bucket=bucket-ozone-test-3460883974, key=README10.md, dataSize=3879, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-03-16 15:08:03,350 | INFO  | OMAudit | user=dlfknslnfslf | ip=172.18.0.9 | op=COMMIT_KEY {volume=s3v, bucket=bucket-ozone-test-3460883974, key=README10.md, dataSize=3879, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-03-16 15:08:03,446 | INFO  | OMAudit | user=dlfknslnfslf | ip=172.18.0.9 | op=INITIATE_MULTIPART_UPLOAD {volume=s3v, bucket=bucket-ozone-test-3460883974, key=multiUpload.1.gz, dataSize=0, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-03-16 15:08:03,569 | INFO  | OMAudit | user=dlfknslnfslf | ip=172.18.0.9 | op=ALLOCATE_KEY {volume=s3v, bucket=bucket-ozone-test-3460883974, key=multiUpload.1.gz, dataSize=2097153, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2023-03-16 15:08:03,702 | INFO  | OMAudit | user=dlfknslnfslf | ip=172.18.0.9 | op=ALLOCATE_KEY {volume=s3v, bucket=bucket-ozone-test-3460883974, key=multiUpload.1.gz, dataSize=8388608, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2023-03-16 15:08:03,726 | INFO  | OMAudit | user=dlfknslnfslf | ip=172.18.0.9 | op=ALLOCATE_BLOCK {volume=s3v, bucket=bucket-ozone-test-3460883974, key=multiUpload.1.gz, dataSize=2097153, replicationType=RATIS, replicationFactor=THREE, clientID=110033586326405133} | ret=SUCCESS |  
2023-03-16 15:08:03,748 | INFO  | OMAudit | user=dlfknslnfslf | ip=172.18.0.9 | op=ALLOCATE_BLOCK {volume=s3v, bucket=bucket-ozone-test-3460883974, key=multiUpload.1.gz, dataSize=8388608, replicationType=RATIS, replicationFactor=THREE, clientID=110033586333745166} | ret=SUCCESS |  
2023-03-16 15:08:04,771 | INFO  | OMAudit | user=dlfknslnfslf | ip=172.18.0.9 | op=COMMIT_MULTIPART_UPLOAD_PARTKEY {volume=s3v, bucket=bucket-ozone-test-3460883974, key=multiUpload.1.gz, dataSize=8388608, replicationType=NONE, replicationFactor=ZERO, partNumber=1, partName=/s3v/bucket-ozone-test-3460883974/multiUpload.1.gz-3ef47a33-a2dd-4412-bfb5-bf55fb442867-110033586316836876-1} | ret=SUCCESS |  
2023-03-16 15:08:04,804 | INFO  | OMAudit | user=dlfknslnfslf | ip=172.18.0.9 | op=COMMIT_MULTIPART_UPLOAD_PARTKEY {volume=s3v, bucket=bucket-ozone-test-3460883974, key=multiUpload.1.gz, dataSize=2097153, replicationType=NONE, replicationFactor=ZERO, partNumber=2, partName=/s3v/bucket-ozone-test-3460883974/multiUpload.1.gz-3ef47a33-a2dd-4412-bfb5-bf55fb442867-110033586316836876-2} | ret=SUCCESS |  
2023-03-16 15:08:04,986 | INFO  | OMAudit | user=dlfknslnfslf | ip=172.18.0.9 | op=COMPLETE_MULTIPART_UPLOAD {volume=s3v, bucket=bucket-ozone-test-3460883974, key=multiUpload.1.gz, dataSize=0, replicationType=NONE, replicationFactor=ZERO, multipartList=[partNumber: 1 partName: "/s3v/bucket-ozone-test-3460883974/multiUpload.1.gz-3ef47a33-a2dd-4412-bfb5-bf55fb442867-110033586316836876-1" , partNumber: 2 partName: "/s3v/bucket-ozone-test-3460883974/multiUpload.1.gz-3ef47a33-a2dd-4412-bfb5-bf55fb442867-110033586316836876-2" ]} | ret=SUCCESS |  
2023-03-16 15:08:05,101 | INFO  | OMAudit | user=dlfknslnfslf | ip=172.18.0.9 | op=INITIATE_MULTIPART_UPLOAD {volume=s3v, bucket=bucket-ozone-test-3460883974, key=multiUpload.2.gz, dataSize=0, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-03-16 15:08:05,247 | INFO  | OMAudit | user=dlfknslnfslf | ip=172.18.0.9 | op=ALLOCATE_KEY {volume=s3v, bucket=bucket-ozone-test-3460883974, key=multiUpload.2.gz, dataSize=2097153, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2023-03-16 15:08:05,314 | INFO  | OMAudit | user=dlfknslnfslf | ip=172.18.0.9 | op=ALLOCATE_BLOCK {volume=s3v, bucket=bucket-ozone-test-3460883974, key=multiUpload.2.gz, dataSize=2097153, replicationType=RATIS, replicationFactor=THREE, clientID=110033586436767760} | ret=SUCCESS |  
2023-03-16 15:08:05,494 | INFO  | OMAudit | user=dlfknslnfslf | ip=172.18.0.9 | op=ALLOCATE_KEY {volume=s3v, bucket=bucket-ozone-test-3460883974, key=multiUpload.2.gz, dataSize=8388608, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2023-03-16 15:08:05,578 | INFO  | OMAudit | user=dlfknslnfslf | ip=172.18.0.9 | op=ALLOCATE_BLOCK {volume=s3v, bucket=bucket-ozone-test-3460883974, key=multiUpload.2.gz, dataSize=8388608, replicationType=RATIS, replicationFactor=THREE, clientID=110033586453086225} | ret=SUCCESS |  
2023-03-16 15:08:05,983 | INFO  | OMAudit | user=dlfknslnfslf | ip=172.18.0.9 | op=COMMIT_MULTIPART_UPLOAD_PARTKEY {volume=s3v, bucket=bucket-ozone-test-3460883974, key=multiUpload.2.gz, dataSize=2097153, replicationType=NONE, replicationFactor=ZERO, partNumber=2, partName=/s3v/bucket-ozone-test-3460883974/multiUpload.2.gz-d81bd1af-f463-4ebc-8f42-3e3075495a67-110033586424119311-2} | ret=SUCCESS |  
